Word,Frequency,Impact_Value
seats rear,107.16648939022022,159.09141567263757
seats steering,79.98450851426668,-6336.573796542585
seats wear,154.08565667472485,-1846.2626662943924
seats wood,72.36503270349893,-2314.0225839091645
second,291.008904359061,-5091.797384789148
second generation,192.0391240271731,-10051.628838204206
second row,108.42413879515516,10391.415482928982
section,84.05906062695053,17487.88647824322
sedan,283.4016738570256,-23921.687593268307
sedan finished,80.51886250460467,2732.1798682829285
seen,99.83064907058889,-2920.147418306231
seen photos,60.24876199574683,-2956.6971961386134
segment,87.16174809695322,-3889.3501638237703
self,97.24045824765648,3533.9238491386786
selling,1019.1326511805548,-598.4204142114457
selling dealer,1013.8198791804796,7079.6659526192
sensing,99.01844539729113,-2878.4157219573462
sensing windshield,59.636874810007356,1650.655333035552
sensor,249.95462342139675,-8973.815499920978
sensor replaced,125.49297473519145,-877.0602432355146
sensors,239.46107633628807,3398.600276891072
sensors replaced,67.8351967962996,-3180.467050342377
sent,456.25075162228546,3850.442189925909
sent rear,385.19591250408035,-5923.882135802068
sent wheels,290.79653154982674,7813.777775311417
september,418.516780429953,-858.4763729981145
september 2019,67.05957879902793,-6690.782172385815
september 2020,102.98151825533179,-2700.517054233421
september 2021,118.3039924234542,1631.1409261068432
september 2022,118.12883657585225,-4316.266738030133
september 2023,108.14470534360946,-713.2581828744645
september 2024,82.35216492523357,-2150.0464343324547
serpentine,101.07922324611796,-3389.179829796359
serpentine belt,94.60737197329628,-696.4295210719201
service,875.158807453922,5223.468015531715
service detailed,359.2170998228796,-11189.868311062775
service documentation,334.7200643062851,3069.0561093908277
service information,66.04334487067834,-3027.471418415229
service performed,151.2349684009376,14940.486512696982
service records,404.9796943945001,894.139353773609
serviced,234.74739812037927,-7025.995539065787
services,488.0689096772527,-10349.127655328604
services performed,462.72087304422723,-6148.000851147352
set,222.5689005567693,-3914.9212161158944
sets,94.414162996559,-1643.8026611337666
sets keys,76.7506872159168,-1865.4539156768496
shadowline,90.13360186401025,-4018.6213592319295
shadowline exterior,72.60657554279943,-6844.194490706673
shaft,58.84578317736501,-4665.78574485618
shared,101.50103540776018,-4661.655090182679
sheet,615.1808917671268,4748.413033403568
sheet partial,55.65055728221944,3872.7567526434923
sheet provided,536.9966580635042,-6440.463562243136
sheet shown,71.49998755776377,607.7547582788768
shift,338.01197913345914,2411.512809081457
shift knob,239.70429168409134,-7358.191878356432
shift paddles,60.99623997192452,7986.428200125089
shifter,196.1473148947874,-7312.573175101005
shock,91.18547357354193,-679.7994513459428
shocks,230.29951154080862,-1752.3007187879375
short,152.7190815175156,-3373.2634375415923
short shifter,54.34549555192013,2093.9710159162946
shown,343.9953315941045,-8339.231682370637
shown partial,77.63223867789665,-6600.43260393311
signal,88.39823659218898,342.5076650032721
significant,73.88757976518177,18801.79971798488
sill,97.24770449208266,13953.692592417665
sills,75.6091387669161,330.802489633919
single,72.957794883397,-9288.215518833416
sixth,60.22232240486801,-7717.742306706494
sixth generation,58.09349550519831,-7683.542562265931
size,108.04269098866503,-8313.061932219574
skid,121.86298332662578,-2221.4083174236725
skid plate,62.43589194237026,-1834.9989631768385
skid plates,71.0580758726415,-32.67195969131376
skirts,98.82431062940664,-6473.980419344515
sliding,126.70753605314233,6692.284429617014
sliding rear,77.57576585105437,-2691.380262745249
slightly,81.83804067562411,20331.55444924231
slip,402.87459028646794,-1521.335506567734
slip differential,362.8456206496709,10671.439118540322
slip rear,68.55622488588182,-9127.431694743449
slotted,61.22143661065526,-6279.428740935065
small,61.52537594592588,-13888.773442311729
smaller,73.5006716518805,4422.812871057244
soft,641.5330738922073,-12737.909463953669
soft black,112.00501838327258,-5065.522578572353
soft close,89.5856406556384,-6678.835735037645
soft leather,170.7192484701836,-8033.274980518806
software,73.64100814043925,-13108.900229258472
sold,204.3420801123594,-7279.168566820424
sony,112.21526720953867,-1344.5514799207517
sound,647.886216764625,314.4153998046625
sound cruise,71.14105298358741,-6839.070365764524
sound detailed,83.91237197208669,4411.61249482884
sound modifications,193.9321727810648,2664.9960276741326
sound navigation,99.65916406156519,-6896.475422043889
sound rear,59.67424517057198,-9256.527283630088
sourced,131.9172056871399,-8637.907388028145
spacers,69.96994274112559,-7093.040124684361
spacious,82.9555031898671,-5083.460432065008
spare,306.4928567790432,-5770.051131847231
spare parts,58.236564532214594,-4782.87337345104
spare tire,178.82847360374626,727.9027794571375
spare wheel,61.62413079986948,1847.461263569731
spark,301.3534796563907,-5337.903209856523
spark plug,109.57056595292687,-7791.4640465248385
spark plugs,244.79045280069155,246.06218534901362
speaker,235.8407107808061,5214.888097192683
speaker sound,92.54662092539158,-8896.650530996521
speakers,182.21260247350415,-3610.376667368173
spec,171.58722892375863,2689.009695518401
special,92.88487204317823,9697.534246986123
specific,218.59211999177668,3262.4526253860945
specific body,101.11285713548642,10831.539938575743
specific lender,71.04078932775447,-640.0440301887378
speed,820.1511877925101,12223.079153283381
speed activated,67.91486573193936,13078.986869944749
speed automatic,421.80098664637524,-19334.938078499297
speed dual,61.73482561514097,33460.12036407003
speed manual,713.9417752709408,5099.928129361698
speed transfer,200.4073640922369,2899.8835195245942
spins,245.51655948170418,10486.252431792691
spins rear,181.88984556031647,5607.147243481891
spins wheels,123.73009650489962,8731.897504035154
split,151.83358211887253,243.2075096115743
split folding,95.20818292404181,-6266.89558957812
splitter,101.73613234973867,10795.730722604456
spoiler,431.5413647828139,-2394.808776364221
spoiler leather,87.58768442990795,-5935.664814944305
spoiler sunroof,67.67022464753,-1315.6865592423794
spoke,148.8487475015548,1642.8055737777163
spoke wheels,62.652971580788545,4590.518017845398
sportier,75.11982910595728,-16202.811432087554
sports,168.14907432263612,3471.5384279645887
spot,141.1821780008577,-2459.936791886435
spring,66.17671287506022,-3431.5441980588234
springs,230.53596397934285,-9258.251790147136
squad,108.7493438741131,-1028.67467564013
squad pre,96.61986356314586,549.8986899089354
srt,69.87793593986615,5943.579082883759
st,69.1774758142983,-9550.488914211055
stability,108.84557737361172,904.604909344484
stability control,77.37865996628915,-3145.189798945578
stabilizer,59.48014826178388,-4870.281865637409
stage,167.6164923867025,-7038.968123146551
stainless,143.52929869572768,2623.751125285658
stainless steel,131.62993073224393,5007.147681252202
stains,139.7276340322232,-7482.315005684394
standard,167.10728526883844,-3933.1480095903453
start,147.32658984377096,-5263.974438608938
starter,82.12063884626393,-2209.266610368346
starts,75.73710443653269,3352.939135382019
state,321.2554134851945,-1295.318510720725
state prior,266.2979701371465,204.07829057077456
steel,243.1683047892173,-4770.332645217456
steel wheels,111.92443419332561,-13242.175852991066
steering,771.9303473370227,5934.890849136816
steering column,125.95845320955405,211.37508816960917
steering fluid,79.35612085954601,-6828.1155288980335
steering wheel,586.6400520419364,-7087.397192292665
steps,99.7146748928027,14810.254364730932
stereo,160.48994513381874,-10094.237943583481
sticker,767.6846014677392,19210.70436278408
sticker provided,433.15581604952024,2410.3796782936415
sticker service,99.15889577358641,-6904.556728508685
sticker shown,65.44496573754382,2697.8264472227693
stitching,103.66217822680477,66843.75174911782
stock,188.19193165342992,-9627.04110418074
stock form,131.5771463423326,2193.166162345606
stone,180.27208958923418,-4984.997592140847
stone chips,162.48552721767715,-8366.49586266634
stood,91.58982247542002,9887.485746140963
stop,57.53017798547645,-7219.759234820461
storage,135.80753700937902,10742.3050274485
straight,176.2155562729573,-4692.9382974469845
straight rated,100.27870066401708,-711.3997349060216
street,67.055930116242,-3287.7200368590347
stripes,66.04944617194795,21176.068589245384
strut,159.57732808329712,-8534.074990712104
strut tower,74.12094721596101,1330.991525496864
struts,150.90380276136491,11123.280196329655
style,409.65344224075443,14636.156245900173
style wheels,76.65181640136906,-1673.1984541600762
styling,247.65377606536202,-4972.45872521195
subframe,61.4428085852989,-577.4563850596409
subtle,56.80100143975671,-4797.302196564781
subwoofer,98.59645765352079,-1451.5389489609372
suede,70.37186775016721,-4569.883823636867
sun,72.15316180279902,-5878.463049027981
sunroof,646.7906438943149,-15480.991772064119
sunroof cloth,66.04472054840379,1330.2723106658584
sunroof heated,84.37115397341366,946.6660309058539
sunroof leather,327.20594075184704,-3607.2278480732957
sunroof nappa,70.89173784500728,-381.3685977112881
sunshade,121.85149748705149,-14681.6070071684
sunshades,101.9956210215232,-16695.80116064169
supercharged,169.7017333324588,2440.3580101833586
supercharger,142.1377432717532,-1619.0129453975505
support,91.4784199213158,456.3642517940465
surfaces,133.41407367790495,8813.691173128806
surround,257.0484297453848,28780.93892289532
surround sound,198.31144136226322,26266.63112726982
surround view,60.40944372891922,13113.9147689097
suspension,714.9369507475662,-8001.612926509706
suspension brakes,52.747219213620646,-9028.43896088889
suspension components,65.74506432299778,-4513.358023148481
suspension lift,75.45522547473536,6577.363501292966
sustained,204.8293851937577,-2619.384029770509
sustained damage,173.5163387661719,-5034.058969532716
suv,179.90632701750243,-6424.9878851487265
swap,73.8250752044426,3151.400371724989
sway,176.9775765372287,-2915.343857440407
sway bar,134.1236129316338,-643.0314359681533
sway bars,64.11207271625825,-4639.8802703047995
switch,161.55982028340173,3317.034005913392
systems,66.76163686351781,7440.954735353761
tail,65.41289865461052,11296.458940581038
tailgate,175.8877097705043,7390.3509696615
taillight,78.02889997946355,-5826.281986920309
taillights,145.6943091303287,-8327.086496475802
tan,111.13659829494017,-9091.051735150884
tan interior,68.53350492738252,-2473.4350736632546
tax,93.99337055014173,-6724.451531708079
tear,83.40709160530373,-2953.421818467802
tech,95.45130293837018,-35.46024359198763
technology,252.74269034042524,16040.312759117505
technology package,59.66269657137157,2737.9269420151445
temperature,84.02413460580863,-4670.303476823321
tensioner,101.75853308213934,1605.626907133558
terrain,119.22384776284638,8611.84721913044
testing,261.49930992794657,-2697.2800727317626
testing buyer,240.4078807577096,688.9868076210527
texas,142.0465846585252,110.17399315199961
thanks,112.74470600406656,-6956.387721677061
thermostat,145.50685244618387,-4554.751450703547
throttle,110.96561656696102,-4129.947570085843
throttle body,69.93370932604311,-3412.79445328035
tie,93.94233334515596,-7741.485744030881
tilt,72.99587886179015,-1083.0305200145376
time,283.6236816326653,-8579.935168352195
time period,160.2306781990297,-611.9666513593043
timing,221.58980499657753,-1551.0370755452095
timing belt,160.94771514761888,348.3689648015716
timing chain,56.31866745937967,-1587.667757980707
tint,193.3699873272187,-11679.672133954635
tinted,426.2209934794092,1331.9821141118402
tinted keys,76.48842074868206,3987.756955935813
tinted windows,340.1969339025086,510.1873534062723
tips,87.83223276365966,-4945.825280306806
tire,428.04919110537367,-2891.2384342169307
tire condition,61.00117984242667,-1264.1159895470337
tire mounted,53.40506035520576,-3128.5738375247456
tire pressure,64.13837805251686,1105.6140848672155
tire repaired,56.29113124952657,-6221.488306527882
tire replaced,122.23005451657588,-3769.166300178449
tires,643.9522030436925,-12482.959821209646
tires balanced,52.684873168885765,-1253.448635332896
tires creases,107.72098269943324,-1863.1040494694537
tires installed,99.54463560679481,5457.660500076526
tires mounted,112.55653290541538,-1279.9571309548344
tires replaced,212.44228284802838,-6495.400580158537
tires rotated,231.2849204440588,-3863.707878550292
tires wear,136.17789881620584,-5745.488169975826
titanium,102.46639661034284,30750.297194789855
title,275.8082046074555,13784.581778684718
title available,100.3255043635484,-717.7745389247774
title winning,136.72115323571305,920.9961441707361
titled,203.30972219117336,6615.061924207129
tone,65.41011422430306,7277.2976793445
tonneau,106.22035253464534,8727.71310985837
tonneau cover,99.8401545947299,10027.180131200457
tool,114.82513805450033,17274.282765998778
tool kit,94.3916252809762,16866.377583536465
torn,65.62192915815332,-4454.337577521572
torque,520.9597576799816,-5380.761951016679
torque called,72.83990208408954,5896.025174819244
torque output,439.01341549952315,6873.312585140433
torque spins,170.09665823917223,4729.01930775188
torque stock,135.4517913703454,584.9538863850394
torsen,67.87657703877,-11048.385170412397
touch,287.77047166268017,-8289.870309368187
touch points,249.0949027507556,-8606.39312975832
touched,88.15254735839383,-3688.9119043860687
touchpoints,120.06707096903438,-5856.354415141249
touchscreen,278.84187876728924,-749.9530947564691
touchscreen head,87.61827634558949,-1869.319127052845
touchscreen infotainment,87.71811012136628,1680.0191956098772
touring,109.62898069588337,9217.043262373942
tow,183.85948511946367,-6187.0406616877
tow hitch,83.72525824764573,-44.020931232640855
tower,83.25661099993042,969.7163829352656
tower brace,59.47276629220414,-4690.940801805864
towing,65.18917597566491,900.52986117771
tpms,56.773671766643176,3438.2644661678823
trac,60.31391030608301,-2632.1379041968917
track,124.83386320300372,6448.093038737314
traction,91.37679390274778,-3639.0621419599725
traction control,64.86917954544323,452.6697823737146
traffic,82.70744960180797,2562.6787911645565
trailer,207.75073326875628,5539.307957224688
trailer hitch,140.04606124202647,-8630.009038407534
transfer,338.45533672474465,-3956.534615913896
transfer case,270.9244222780891,-4956.397782854194
transfer title,136.95309727765962,-117.72473534813733
transmission,856.2171547511225,1088.6210102049813
transmission build,277.0302811945439,347.4148839674929
transmission carfax,213.99902741114678,-2523.517347068667
transmission fluid,172.625297596638,-2614.9572028293383
transmission odometer,138.00025697655707,-1925.9582595996437
transmission partial,124.80749318559917,6037.837926097461
transmission permanent,70.07814044104433,4487.105095085867
transmission speed,169.67353070603468,-1760.5360300327932
transmission window,207.62586191152084,1343.2933597954686
trd,87.44393245522723,5248.813705092747
trim,786.6765640558498,-11934.712010341178
trim adjustable,105.69190140163322,-2918.5144585511903
trim automatic,62.86279708235197,-484.06849801148326
trim heated,110.9145769699656,4299.16443331702
trim leather,107.87390759587484,1123.5463136881276
trim panels,125.69042752824801,-1650.7633464175033
trim pieces,83.10116552734965,-8180.6471628641
trimmed,79.00721047012156,-1335.5364332832678
true,107.14431392631626,-11603.795808203467
true mileage,70.69758153942108,-4910.86601069578
trunk,331.4093708099559,-13658.286850985947
trunk lid,128.46973403004864,-13710.00400676188
tube,65.18585903806252,-8397.195704505883
tune,235.5662323126494,-1981.5644815558135
tuned,157.70876379515394,-16922.129635257985
tuned suspension,92.07462931510871,-11807.131734368024
tuning,157.28207571235595,-14515.197866151619
turbocharged,353.23926460876817,5128.096293065064
turbocharged cylinder,59.56841905945624,-13036.92157932825
turbocharged engine,58.50281429660306,-5756.076057103748
turbocharged flat,55.93981374596666,19978.961690462256
turbocharged inline,120.1496874616345,-10996.457485825782
turbocharged liter,92.25499574314776,2254.9073863081694
turbocharged rated,64.07274907721413,17697.79520235164
turbocharger,89.67789786724794,-3813.449976466744
turbodiesel,113.44589921203493,11546.304552029618
turn,125.77601103310928,-6337.333802999506
turn signal,78.69730768678572,850.0416214318443
twin,245.52727585682277,25744.181110679026
twin turbocharged,180.39320147773626,33666.41644039708
underbody,298.7895256792039,-3874.2155811684065
underbody components,229.10474800806887,-13214.898963879865
underside,103.03333715398155,2517.105488911081
unique,88.00024720024581,-4806.552505307448
unit,498.7191857915392,-1663.0358710090654
unit aftermarket,65.77981027313534,4943.716382425409
united,137.68623621464818,-4265.332639683169
units,111.31784222070578,36492.0897608462
universal,72.09003115668193,-2506.7387515847317
universal garage,58.49842573400653,-1673.2992165721746
unknown,87.28458507030025,-5127.742464044791
update,68.10316463043937,-9550.941177318575
updated,132.09351543737316,14607.901545460945
updates,109.48657984564254,24818.362003298513
upgrade,95.96311070753325,2493.561583243382
upgraded,112.992206794211,-1313.6661698733803
upgrades,93.00118385952906,-14803.696121967974
upholstery,896.0724413727296,-2052.4387092447064
upholstery adjustable,339.9267117036174,-1255.0635023009122
upholstery automatic,66.2957375895986,1692.0736345847797
upholstery carbon,55.11336394695544,27650.49009040838
upholstery conditioning,137.47965027432522,-2539.459571006936
upholstery heated,382.9980383012375,-12269.119960700613
upholstery seats,80.20967134045178,15840.5710772856
upholstery wear,57.346154348480276,-4896.633104059479
upholstery windows,77.71401476678103,921.1050649472413
upholstery wood,126.52018968631067,-8648.377410158904
upmarket,57.75051899582256,-1672.1008938729344
upper,136.15759622784378,6369.7591744627725
usb,68.90362650112625,-243.85596064319083
use,64.12847426050426,6201.692485838235
used,207.00033935946237,786.0450213626689
used satisfy,151.27974992540726,2810.917008938117
v10,83.01642019505171,53610.48208645577
v12,94.41444073923729,91407.51968227045
v6,264.2920066091116,-24160.60636576438
v6 engine,66.2943634067584,-4335.527950314411
v6 rated,152.14971188550632,-14764.52153480485
vacuum,60.934078478680746,-2848.8690727373487
valet,76.623869502421,7210.814073935744
valet key,70.55576146079883,4566.911204950262
valve,323.6348362674581,-4525.352915074645
valve cover,172.30078920299516,-635.5948448982218
valves,55.88727131542897,8493.25177568105
variable,80.78650876473853,-630.6483867384899
variant,130.87342596577574,-6594.431775011952
variants,107.86755323212034,9093.362757317242
various,166.5053541885131,-5010.808462294466
various scratches,58.58283499072241,-2919.110094802177
vehicle,594.6225486478305,-10015.651908551634
vehicle accidents,208.98438872379413,-3596.635740579908
vehicle indicates,68.20315215504837,-4286.155422398532
vehicle mileage,92.69785110884906,-278.54720564864795
vehicle pass,121.03484805352998,-2744.6432131357114
vehicle proceeds,150.99874198980834,1874.565362325086
vehicle serviced,65.86054790483274,5629.412280784305
vent,81.34184625195773,3902.001461765429
ventilated,337.4266651832382,13712.93773353744
ventilated adjustable,129.92869245322197,14429.099231718254
ventilated seats,205.94930299635587,6679.832942372051
vents,79.5796922152832,-3264.0406427518574
version,122.71681843511091,13179.932528978596
video,74.14895916993336,12139.649080474437
view,255.07055142884707,-3490.5163179172373
view camera,176.6410102126934,-1114.4327593846722
viewable,78.49101101170207,10067.264203827608
vinyl,175.4288377428668,-13755.786883313755
vinyl upholstery,85.59931494384382,-19171.869030801747
vision,60.1616346678525,-8178.021348004694
voice,61.72859896621671,-7045.941265499881
volt,59.7777041710501,-1809.3613922204545
walnut,96.55052231490596,-4744.349910571665
walnut wood,61.99481345015542,-1800.450514996784
warning,133.2995237134836,-10603.045359195661
warning light,58.28230308521216,-1611.9855350795358
warranty,84.5300294479496,7868.5999911017325
washer,108.44057002504232,-3646.490132472653
washers,112.26691438766791,-5274.232907415476
washington,68.98688978989063,-4962.816693955356
water,251.87625669999443,13316.096401023027
water pump,183.79418586375382,-5683.633793893871
way,151.10018952194724,-967.1837171878285
way adjustable,89.13833636880834,-5339.670631975138
wear,586.0604323073575,-32820.774063221215
wear driver,200.31977227944535,-680.1917759993402
wear interior,248.35771488003,-5510.805367870629
wear seats,234.31661943938872,-22256.498919783775
wear steering,99.58382063771174,-6843.769671471517
weather,229.32902476273858,-10586.633172509948
weather floor,89.08649341160627,-3333.56376425721
weather package,96.26925156616106,-5557.521564182341
weathered,96.44692513206871,-7146.144197966723
weathered exterior,63.912464963542625,-1211.2297773733962
weathertech,73.88740568824792,-6544.750457819454
weathertech floor,53.88787664690918,-6984.791379620297
weight,128.9771130548038,14324.133402504567
wheel,983.7289444215678,-386.85098968230716
wheel alignment,192.3873193442052,-257.658024688109
wheel arch,62.76562091145322,1683.764098465597
wheel center,60.364322969296964,-5761.073667428141
wheel drive,342.95254679456,6608.0589737452765
wheel shift,78.678585259148,-4417.8018039513145
wheel spacers,56.830120096070466,-6076.224561600018
wheel steering,67.32093758408914,60640.69219993353
wheelbase,98.40902222948083,2080.988653345473
wheels,1672.8829577296772,-13374.609210800178
wheels active,67.80175363531336,-5882.083478916963
wheels adaptive,96.8426360768819,-11616.439379481199
wheels aftermarket,87.76303523107451,-3476.829985007003
wheels creases,143.0006745689272,-8188.495178546978
wheels fog,97.07121884861495,996.6801862987763
wheels leather,69.41823276682624,-9835.892423748273
wheels limited,184.25392330679597,5493.854172636163
wheels locking,87.11890784684265,-166.47936725680188
wheels rear,98.63970178057733,1421.7705533070264
wheels speed,492.51451633206614,-2160.7021459037933
wheels sunroof,122.34299136972899,2321.3938799700086
wheels suspension,146.4244002623748,6200.196737426776
wheels tires,74.90131687748432,-5275.005077920434
wheels wear,169.65906371541863,-13635.364084422768
wheels wheel,74.60160670247483,-3361.0426100515574
white,291.81416148957715,-7732.447768876889
white black,94.11261572051609,3341.607818249381
wide,82.04397451126032,9654.098381386451
wider,99.9298639182532,12044.856841433375
winch,90.78943289565042,2335.1415995714924
wind,107.69913613076548,-6247.014072878776
wind deflector,90.66321922712275,-4148.835770390859
window,924.0207209086778,-2334.0317118727885
window rain,68.04933837442259,-4308.562889033057
window sticker,756.5829250533924,19786.92617125876
window tint,174.4912700051688,-8186.974442636762
windows,637.8447712624942,-15600.514300200955
windows conditioning,85.79902562807214,802.852449155107
windows door,83.40119648102126,6722.871844867372
windows locks,165.80696225814836,-6252.71883361876
windows mirrors,108.89670031216286,499.697143128654
windows tinted,124.62863437287632,-4355.996496695414
windshield,312.6502076694047,-5160.788706013388
windshield wipers,85.43014260276423,441.79626877744084
wing,90.99860637256366,29896.16604179472
winning,197.6899214785786,11241.432273632778
winning bidder,193.91522186296876,1383.496762612042
wiper,243.86918871566363,-3108.3413740034875
wiper blades,96.38230311833364,-1972.1311802157197
wipers,169.3893970622224,-506.58962184890504
wireless,100.08034492392518,15632.779990975418
wires,73.37959076821016,-3889.1953985546274
wiring,92.38807657439062,3009.595957515129
wood,433.097702896671,-9583.734663243213
wood interior,329.6988946302157,-4515.347997257453
wood trim,109.18596329376594,-1825.181124710362
work,225.5407938431039,-3545.958181702899
works,69.38321497837443,-10006.756440898202
world,70.52601387246683,25759.40370243326
worn,124.25919173053214,-6735.72133054125
wrap,147.31349678033283,-3839.6270146727857
wrapped,211.17138236052213,-5514.300953349686
wrapped steering,156.1234944062411,-9871.384778279462
xdrive,78.5891305586197,8688.139239290304
xenon,359.3527075419185,-3470.790222428905
xenon headlights,327.32021605541985,-2470.036139734809
year,475.1560031096128,-16118.99639525627
year comes,81.4948440022641,-7348.056443785237
years,140.30536723706916,-1512.893632513702
yellow,152.5437583012091,32923.711493372946
z06,83.32886431477372,-5917.413352938459
zap,67.37407593802764,2918.552893488349
zap wheels,63.78185486297777,7602.183481199506
zhp,72.21129377817022,-1888.3000653317358
zone,351.24164631575655,-2949.0966112640112
zone automatic,312.5664133868153,-1159.697332719098
zone climate,91.13271899359142,-6201.3892813584325
